DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
Lake Winnipeg Chemistry data from 2002 to 2004,60C,South Basin 60C,50.55713889,-96.66577778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,12:10:00,,,,,,Total Particulate Phosphorus,,Non-Filterable (Particle),67,ug/L,,,1,ug/L,Method Detection Level,Final,,,,FWI-DFO Particulate Phosphorus,,,,FWI,W_777
Lake Winnipeg Chemistry data from 2002 to 2004,60C,South Basin 60C,50.55713889,-96.66577778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,12:10:00,,,,,,"Total Phosphorus, mixed forms",,Dissolved,73,ug/L,,,1,ug/L,Method Detection Level,Final,,,,FWI-DFO Total Dissolved Phosphorus,,,,FWI,W_777
Lake Winnipeg Chemistry data from 2002 to 2004,60C,South Basin 60C,50.55713889,-96.66577778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,12:10:00,,,,,,Total suspended solids,,Non-Filterable (Particle),63,mg/L,,,0.02,mg/L,Method Detection Level,Final,,,,FWI-DFO Particulate Solids,,,,FWI,W_777
Lake Winnipeg Chemistry data from 2002 to 2004,60C,South Basin 60C,50.55713889,-96.66577778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,12:10:00,,,,,,Total suspended solids,,Non-Filterable (Particle),54,mg/L,,,0.02,mg/L,Method Detection Level,Final,,,,FWI_CCGS_Namao-DFO Total Suspended Solids/Loss of Ignition/Trypton,,,,FWI,W_777
Lake Winnipeg Chemistry data from 2002 to 2004,5,South Basin 5,50.67905556,-96.63627778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,13:26:00,,,,,,"Alkalinity, total",,Dissolved,0,ueq/L,,,3.4,ueq/L,Method Detection Level,Final,,,,,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,5,South Basin 5,50.67905556,-96.63627778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,13:26:00,,,,,,Ammonia,as NH4,"Filtered, field",15,ug/L,,,2.5,ug/L,Method Detection Level,Final,,,,FWI-DFO Ammonia-Nitrogen,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,5,South Basin 5,50.67905556,-96.63627778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,13:26:00,,,,,,Calcium,,Dissolved,29.4,mg/L,,,0.02,mg/L,Method Detection Level,Final,,,,FWI-DFO Calcium by Atomic Absorption,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,5,South Basin 5,50.67905556,-96.63627778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,13:26:00,,,,,,Chloride,as Cl,"Filtered, field",8.71,mg/L,,,0.01,mg/L,Method Detection Level,Final,,,,FWI-DFO Chloride,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,5,South Basin 5,50.67905556,-96.63627778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,13:26:00,,,,,,Chlorophyll a,,Total,2.05,ug/L,,,0.23,ng,Method Detection Level,Final,,,,FWI-DFO Chlorophyll a Gross Fluorescence,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,5,South Basin 5,50.67905556,-96.63627778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,13:26:00,,,,,,Chlorophyll a,,,1.45,ug/L,,,0.23,ng,Method Detection Level,Final,,,,FWI-DFO Chlorophyll a Liquid Chromatography,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,5,South Basin 5,50.67905556,-96.63627778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,13:26:00,,,,,,Conductivity,,Total,298,uS/cm,,,0.5,uS/cm,Method Detection Level,Final,,,,FWI-DFO Specific Contuctance,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,5,South Basin 5,50.67905556,-96.63627778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,13:26:00,,,,,,Inorganic carbon,,Dissolved,2363,umol/L,,,10,umol/L,Method Detection Level,Final,,,,FWI-DFO Dissolved Inorganic Carbon,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,5,South Basin 5,50.67905556,-96.63627778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,13:26:00,,,,,,Iron,,Dissolved,0,mg/L,,,0.01,mg/L,Method Detection Level,Final,,,,FWI-DFO Iron by Atomic Absorption,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,5,South Basin 5,50.67905556,-96.63627778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,13:26:00,,,,,,Magnesium,,Dissolved,12.5,mg/L,,,0.01,mg/L,Method Detection Level,Final,,,,FWI-DFO Magnesium by Atomic Absorption,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,5,South Basin 5,50.67905556,-96.63627778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,13:26:00,,,,,,Manganese,,Dissolved,0,mg/L,,,0.01,mg/L,Method Detection Level,Final,,,,FWI-DFO Manganese by Atomic Absorption,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,5,South Basin 5,50.67905556,-96.63627778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,13:26:00,,,,,,Nitrate,as NO3,"Filtered, field",250,ug/L,,,1,ug/L,Method Detection Level,Final,,,,FWI-DFO Nitrite and Nitrate Nitrogen,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,5,South Basin 5,50.67905556,-96.63627778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,13:26:00,,,,,,Nitrite,as NO2,"Filtered, field",,ug/L,,Below Detection/Quantification Limit,0.5,ug/L,Method Detection Level,Final,,,,FWI-DFO Nitrite and Nitrate Nitrogen,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,5,South Basin 5,50.67905556,-96.63627778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,13:26:00,,,,,,Organic carbon,,Dissolved,829,umol/L,,,13,umol/L,Method Detection Level,Final,,,,FWI-DFO Dissolved Organic Carbon,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,5,South Basin 5,50.67905556,-96.63627778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,13:26:00,,,,,,pH,,,8.36,None,,,0.004,None,Method Detection Level,Final,,,,FWI-DFO Hydrogen Ion Concentration - pH,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,5,South Basin 5,50.67905556,-96.63627778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,13:26:00,,,,,,Potassium,,Dissolved,3.15,mg/L,,,0.02,mg/L,Method Detection Level,Final,,,,FWI-DFO Potassium by Atomic Absorption,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,5,South Basin 5,50.67905556,-96.63627778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,13:26:00,,,,,,"Silica, reactive",as SiO2,Total,4.04,ug/L,,,0.002,ug/L,Method Detection Level,Final,,,,FWI-DFO Soluble Reactive Silicon,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,5,South Basin 5,50.67905556,-96.63627778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,13:26:00,,,,,,Sodium,as Na,"Filtered, field",10.5,mg/L,,,0.02,mg/L,Method Detection Level,Final,,,,FWI-DFO Sodium by Atomic Absorption,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,5,South Basin 5,50.67905556,-96.63627778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,13:26:00,,,,,,Soluble Reactive Phosphorus (SRP),,"Filtered, field",63,ug/L,,,1,ug/L,Method Detection Level,Final,,,,FWI-DFO Soluble Reactive Phosphorous,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,5,South Basin 5,50.67905556,-96.63627778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,13:26:00,,,,,,Sulfate,as SO4,Dissolved,29.38,mg/L,,,0.02,mg/L,Method Detection Level,Final,,,,FWI-DFO sulfate,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,5,South Basin 5,50.67905556,-96.63627778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,13:26:00,,,,,,"Total Nitrogen, mixed forms",,Dissolved,655,ug/L,,,5,ug/L,Method Detection Level,Final,,,,FWI-DFO Total Dissolved Nitrogen,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,5,South Basin 5,50.67905556,-96.63627778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,13:26:00,,,,,,Total Particulate Carbon,,Suspended,890,ug/L,,,7,ug/L,Method Detection Level,Final,,,,FWI-DFO Particulate Carbon and Nitrogen,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,5,South Basin 5,50.67905556,-96.63627778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,13:26:00,,,,,,Total Particulate Nitrogen,,Non-Filterable (Particle),109,ug/L,,,1,ug/L,Method Detection Level,Final,,,,FWI-DFO Particulate Carbon and Nitrogen,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,5,South Basin 5,50.67905556,-96.63627778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,13:26:00,,,,,,Total Particulate Phosphorus,,Non-Filterable (Particle),25,ug/L,,,1,ug/L,Method Detection Level,Final,,,,FWI-DFO Particulate Phosphorus,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,5,South Basin 5,50.67905556,-96.63627778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,13:26:00,,,,,,"Total Phosphorus, mixed forms",,Dissolved,102,ug/L,,,1,ug/L,Method Detection Level,Final,,,,FWI-DFO Total Dissolved Phosphorus,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,5,South Basin 5,50.67905556,-96.63627778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,13:26:00,,,,,,Total suspended solids,,Non-Filterable (Particle),22,mg/L,,,0.02,mg/L,Method Detection Level,Final,,,,FWI-DFO Particulate Solids,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,5,South Basin 5,50.67905556,-96.63627778,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/28/2002,13:26:00,,,,,,Total suspended solids,,Non-Filterable (Particle),16,mg/L,,,0.02,mg/L,Method Detection Level,Final,,,,FWI_CCGS_Namao-DFO Total Suspended Solids/Loss of Ignition/Trypton,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,57,South Basin 57,50.86705556,-96.80511111,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,12:33:00,,,,,,"Alkalinity, total",,Dissolved,0,ueq/L,,,3.4,ueq/L,Method Detection Level,Final,"W298-305 SPECIAL 1 = TRYPTON mg/l (TSS FILTER, 16 HOURS @ 500 C).",,,,,,,FWI,W_298
Lake Winnipeg Chemistry data from 2002 to 2004,57,South Basin 57,50.86705556,-96.80511111,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,12:33:00,,,,,,Ammonia,as NH4,"Filtered, field",15,ug/L,,,2.5,ug/L,Method Detection Level,Final,"W298-305 SPECIAL 1 = TRYPTON mg/l (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Ammonia-Nitrogen,,,,FWI,W_298
Lake Winnipeg Chemistry data from 2002 to 2004,57,South Basin 57,50.86705556,-96.80511111,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,12:33:00,,,,,,Calcium,,Dissolved,0,mg/L,,,0.02,mg/L,Method Detection Level,Final,"W298-305 SPECIAL 1 = TRYPTON mg/l (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Calcium by Atomic Absorption,,,,FWI,W_298
Lake Winnipeg Chemistry data from 2002 to 2004,57,South Basin 57,50.86705556,-96.80511111,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,12:33:00,,,,,,Chloride,as Cl,"Filtered, field",0,mg/L,,,0.01,mg/L,Method Detection Level,Final,"W298-305 SPECIAL 1 = TRYPTON mg/l (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Chloride,,,,FWI,W_298
Lake Winnipeg Chemistry data from 2002 to 2004,57,South Basin 57,50.86705556,-96.80511111,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,12:33:00,,,,,,Chlorophyll a,,Total,13.31,ug/L,,,0.23,ng,Method Detection Level,Final,"W298-305 SPECIAL 1 = TRYPTON mg/l (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Chlorophyll a Gross Fluorescence,,,,FWI,W_298
Lake Winnipeg Chemistry data from 2002 to 2004,57,South Basin 57,50.86705556,-96.80511111,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,12:33:00,,,,,,Chlorophyll a,,,7.43,ug/L,,,0.23,ng,Method Detection Level,Final,"W298-305 SPECIAL 1 = TRYPTON mg/l (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Chlorophyll a Liquid Chromatography,,,,FWI,W_298
Lake Winnipeg Chemistry data from 2002 to 2004,57,South Basin 57,50.86705556,-96.80511111,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,12:33:00,,,,,,Conductivity,,Total,223,uS/cm,,,0.5,uS/cm,Method Detection Level,Final,"W298-305 SPECIAL 1 = TRYPTON mg/l (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Specific Contuctance,,,,FWI,W_298
Lake Winnipeg Chemistry data from 2002 to 2004,57,South Basin 57,50.86705556,-96.80511111,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,12:33:00,,,,,,Inorganic carbon,,Dissolved,1670,umol/L,,,10,umol/L,Method Detection Level,Final,"W298-305 SPECIAL 1 = TRYPTON mg/l (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Dissolved Inorganic Carbon,,,,FWI,W_298
Lake Winnipeg Chemistry data from 2002 to 2004,57,South Basin 57,50.86705556,-96.80511111,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,12:33:00,,,,,,Iron,,Dissolved,0,mg/L,,,0.01,mg/L,Method Detection Level,Final,"W298-305 SPECIAL 1 = TRYPTON mg/l (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Iron by Atomic Absorption,,,,FWI,W_298
Lake Winnipeg Chemistry data from 2002 to 2004,57,South Basin 57,50.86705556,-96.80511111,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,12:33:00,,,,,,Magnesium,,Dissolved,0,mg/L,,,0.01,mg/L,Method Detection Level,Final,"W298-305 SPECIAL 1 = TRYPTON mg/l (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Magnesium by Atomic Absorption,,,,FWI,W_298
Lake Winnipeg Chemistry data from 2002 to 2004,57,South Basin 57,50.86705556,-96.80511111,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,12:33:00,,,,,,Manganese,,Dissolved,0,mg/L,,,0.01,mg/L,Method Detection Level,Final,"W298-305 SPECIAL 1 = TRYPTON mg/l (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Manganese by Atomic Absorption,,,,FWI,W_298
Lake Winnipeg Chemistry data from 2002 to 2004,57,South Basin 57,50.86705556,-96.80511111,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,12:33:00,,,,,,Nitrate,as NO3,"Filtered, field",2,ug/L,,,1,ug/L,Method Detection Level,Final,"W298-305 SPECIAL 1 = TRYPTON mg/l (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Nitrite and Nitrate Nitrogen,,,,FWI,W_298
Lake Winnipeg Chemistry data from 2002 to 2004,57,South Basin 57,50.86705556,-96.80511111,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,12:33:00,,,,,,Nitrite,as NO2,"Filtered, field",1,ug/L,,,0.5,ug/L,Method Detection Level,Final,"W298-305 SPECIAL 1 = TRYPTON mg/l (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Nitrite and Nitrate Nitrogen,,,,FWI,W_298
Lake Winnipeg Chemistry data from 2002 to 2004,57,South Basin 57,50.86705556,-96.80511111,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,12:33:00,,,,,,Organic carbon,,Dissolved,750,umol/L,,,13,umol/L,Method Detection Level,Final,"W298-305 SPECIAL 1 = TRYPTON mg/l (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Dissolved Organic Carbon,,,,FWI,W_298
Lake Winnipeg Chemistry data from 2002 to 2004,57,South Basin 57,50.86705556,-96.80511111,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,12:33:00,,,,,,pH,,,8.29,None,,,0.004,None,Method Detection Level,Final,"W298-305 SPECIAL 1 = TRYPTON mg/l (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Hydrogen Ion Concentration - pH,,,,FWI,W_298
Lake Winnipeg Chemistry data from 2002 to 2004,57,South Basin 57,50.86705556,-96.80511111,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,12:33:00,,,,,,Potassium,,Dissolved,0,mg/L,,,0.02,mg/L,Method Detection Level,Final,"W298-305 SPECIAL 1 = TRYPTON mg/l (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Potassium by Atomic Absorption,,,,FWI,W_298
Lake Winnipeg Chemistry data from 2002 to 2004,57,South Basin 57,50.86705556,-96.80511111,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,12:33:00,,,,,,"Silica, reactive",as SiO2,Total,0.836,ug/L,,,0.002,ug/L,Method Detection Level,Final,"W298-305 SPECIAL 1 = TRYPTON mg/l (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Soluble Reactive Silicon,,,,FWI,W_298
Lake Winnipeg Chemistry data from 2002 to 2004,57,South Basin 57,50.86705556,-96.80511111,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,12:33:00,,,,,,Sodium,as Na,"Filtered, field",0,mg/L,,,0.02,mg/L,Method Detection Level,Final,"W298-305 SPECIAL 1 = TRYPTON mg/l (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Sodium by Atomic Absorption,,,,FWI,W_298
Lake Winnipeg Chemistry data from 2002 to 2004,57,South Basin 57,50.86705556,-96.80511111,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,12:33:00,,,,,,Soluble Reactive Phosphorus (SRP),,"Filtered, field",5,ug/L,,,1,ug/L,Method Detection Level,Final,"W298-305 SPECIAL 1 = TRYPTON mg/l (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Soluble Reactive Phosphorous,,,,FWI,W_298
Lake Winnipeg Chemistry data from 2002 to 2004,57,South Basin 57,50.86705556,-96.80511111,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,12:33:00,,,,,,Sulfate,as SO4,Dissolved,0,mg/L,,,0.02,mg/L,Method Detection Level,Final,"W298-305 SPECIAL 1 = TRYPTON mg/l (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO sulfate,,,,FWI,W_298
Lake Winnipeg Chemistry data from 2002 to 2004,57,South Basin 57,50.86705556,-96.80511111,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,12:33:00,,,,,,"Total Nitrogen, mixed forms",,Dissolved,445,ug/L,,,5,ug/L,Method Detection Level,Final,"W298-305 SPECIAL 1 = TRYPTON mg/l (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Total Dissolved Nitrogen,,,,FWI,W_298
Lake Winnipeg Chemistry data from 2002 to 2004,57,South Basin 57,50.86705556,-96.80511111,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,12:33:00,,,,,,Total Particulate Carbon,,Suspended,1260,ug/L,,,7,ug/L,Method Detection Level,Final,"W298-305 SPECIAL 1 = TRYPTON mg/l (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Particulate Carbon and Nitrogen,,,,FWI,W_298
Lake Winnipeg Chemistry data from 2002 to 2004,57,South Basin 57,50.86705556,-96.80511111,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,12:33:00,,,,,,Total Particulate Nitrogen,,Non-Filterable (Particle),155,ug/L,,,1,ug/L,Method Detection Level,Final,"W298-305 SPECIAL 1 = TRYPTON mg/l (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Particulate Carbon and Nitrogen,,,,FWI,W_298
Lake Winnipeg Chemistry data from 2002 to 2004,57,South Basin 57,50.86705556,-96.80511111,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,12:33:00,,,,,,Total Particulate Phosphorus,,Non-Filterable (Particle),34,ug/L,,,1,ug/L,Method Detection Level,Final,"W298-305 SPECIAL 1 = TRYPTON mg/l (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Particulate Phosphorus,,,,FWI,W_298
Lake Winnipeg Chemistry data from 2002 to 2004,57,South Basin 57,50.86705556,-96.80511111,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,12:33:00,,,,,,"Total Phosphorus, mixed forms",,Dissolved,14,ug/L,,,1,ug/L,Method Detection Level,Final,"W298-305 SPECIAL 1 = TRYPTON mg/l (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Total Dissolved Phosphorus,,,,FWI,W_298
Lake Winnipeg Chemistry data from 2002 to 2004,57,South Basin 57,50.86705556,-96.80511111,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,12:33:00,,,,,,Total suspended solids,,Non-Filterable (Particle),11,mg/L,,,0.02,mg/L,Method Detection Level,Final,"W298-305 SPECIAL 1 = TRYPTON mg/l (TSS FILTER, 16 HOURS @ 500 C).",,,FWI_CCGS_Namao-DFO Total Suspended Solids/Loss of Ignition/Trypton,,,,FWI,W_298
Lake Winnipeg Chemistry data from 2002 to 2004,57,South Basin 57,50.86705556,-96.80511111,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,12:33:00,,,,,,Total suspended solids,,Non-Filterable (Particle),16,mg/L,,,0.02,mg/L,Method Detection Level,Final,"W298-305 SPECIAL 1 = TRYPTON mg/l (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Particulate Solids,,,,FWI,W_298
Lake Winnipeg Chemistry data from 2002 to 2004,11,South Basin 11,50.95830556,-96.68366667,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,17:00:00,,,,,,"Alkalinity, total",,Dissolved,0,ueq/L,,,3.4,ueq/L,Method Detection Level,Final,,,,,,,,FWI,W_299
Lake Winnipeg Chemistry data from 2002 to 2004,11,South Basin 11,50.95830556,-96.68366667,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,17:00:00,,,,,,Ammonia,as NH4,"Filtered, field",25,ug/L,,,2.5,ug/L,Method Detection Level,Final,,,,FWI-DFO Ammonia-Nitrogen,,,,FWI,W_299
Lake Winnipeg Chemistry data from 2002 to 2004,11,South Basin 11,50.95830556,-96.68366667,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,17:00:00,,,,,,Calcium,,Dissolved,0,mg/L,,,0.02,mg/L,Method Detection Level,Final,,,,FWI-DFO Calcium by Atomic Absorption,,,,FWI,W_299
Lake Winnipeg Chemistry data from 2002 to 2004,11,South Basin 11,50.95830556,-96.68366667,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,17:00:00,,,,,,Chloride,as Cl,"Filtered, field",0,mg/L,,,0.01,mg/L,Method Detection Level,Final,,,,FWI-DFO Chloride,,,,FWI,W_299
Lake Winnipeg Chemistry data from 2002 to 2004,11,South Basin 11,50.95830556,-96.68366667,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,17:00:00,,,,,,Chlorophyll a,,Total,9.67,ug/L,,,0.23,ng,Method Detection Level,Final,,,,FWI-DFO Chlorophyll a Gross Fluorescence,,,,FWI,W_299
Lake Winnipeg Chemistry data from 2002 to 2004,11,South Basin 11,50.95830556,-96.68366667,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,17:00:00,,,,,,Chlorophyll a,,,5.23,ug/L,,,0.23,ng,Method Detection Level,Final,,,,FWI-DFO Chlorophyll a Liquid Chromatography,,,,FWI,W_299
Lake Winnipeg Chemistry data from 2002 to 2004,11,South Basin 11,50.95830556,-96.68366667,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,17:00:00,,,,,,Conductivity,,Total,225,uS/cm,,,0.5,uS/cm,Method Detection Level,Final,,,,FWI-DFO Specific Contuctance,,,,FWI,W_299
Lake Winnipeg Chemistry data from 2002 to 2004,11,South Basin 11,50.95830556,-96.68366667,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,17:00:00,,,,,,Inorganic carbon,,Dissolved,1660,umol/L,,,10,umol/L,Method Detection Level,Final,,,,FWI-DFO Dissolved Inorganic Carbon,,,,FWI,W_299
Lake Winnipeg Chemistry data from 2002 to 2004,11,South Basin 11,50.95830556,-96.68366667,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,17:00:00,,,,,,Iron,,Dissolved,0,mg/L,,,0.01,mg/L,Method Detection Level,Final,,,,FWI-DFO Iron by Atomic Absorption,,,,FWI,W_299
Lake Winnipeg Chemistry data from 2002 to 2004,11,South Basin 11,50.95830556,-96.68366667,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,17:00:00,,,,,,Magnesium,,Dissolved,0,mg/L,,,0.01,mg/L,Method Detection Level,Final,,,,FWI-DFO Magnesium by Atomic Absorption,,,,FWI,W_299
Lake Winnipeg Chemistry data from 2002 to 2004,11,South Basin 11,50.95830556,-96.68366667,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,11/6/2002,17:00:00,,,,,,Manganese,,Dissolved,0,mg/L,,,0.01,mg/L,Method Detection Level,Final,,,,FWI-DFO Manganese by Atomic Absorption,,,,FWI,W_299
